37.6295964,127.0775065
37.6295963,127.0775065
37.6295953,127.077507
37.6295923,127.0775082
37.6295885,127.0775092
37.62958,127.0775087
37.6295729,127.0775057
37.6295663,127.0774998
37.629561,127.0774903
37.6295581,127.0774811
37.6295545,127.0774704
37.6295509,127.0774596
37.6295475,127.0774501
37.6295444,127.0774402
37.6295411,127.0774305
37.6295387,127.0774233
37.6295371,127.0774183
37.6295363,127.0774154
37.6295348,127.0774106
37.629533,127.0774053
37.6295305,127.0773969
37.6295282,127.0773901
37.629526,127.0773825
37.6295237,127.0773754
37.6295219,127.0773694
37.6295193,127.0773607
37.6295169,127.077353
37.6295143,127.0773445
37.6295112,127.077334
37.6295088,127.0773255
